Iso3,CountryTerritoryArea,WHORegionName,Year,Specimen,PathogenName,AbTargets,TotalSpecimenIsolates,InterpretableAST,Resistant,PercentResistant,CalculatedPercentResistant,PercentDifference,valid_record
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Cefotaxime,175,11,11,100.0,100.0,0.0,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Ceftazidime,175,20,15,75.0,75.0,0.0,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Ceftriaxone,175,19,15,78.9473684210526,78.94736842105263,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Ciprofloxacin,175,22,15,68.1818181818182,68.18181818181817,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Colistin,175,13,1,7.69230769230769,7.6923076923076925,-2.6645352591003757e-15,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Imipenem,175,22,3,13.6363636363636,13.636363636363635,-3.552713678800501e-14,True
MKD,North Macedonia,European Region,2017,Blood,Klebsiella pneumoniae,Meropenem,175,22,4,18.1818181818182,18.181818181818183,1.7763568394002505e-14,True
MKD,North Macedonia,European Region,2017,Blood,Staphylococcus aureus,Meticillin,175,46,25,54.3478260869565,54.347826086956516,-1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2018,Blood,Acinetobacter,Amikacin,176,21,14,66.6666666666667,66.66666666666666,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Acinetobacter,Colistin,176,21,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Acinetobacter,Gentamicin,176,23,21,91.304347826087,91.30434782608695,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Acinetobacter,Imipenem,176,22,17,77.2727272727273,77.27272727272727,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2018,Blood,Acinetobacter,Meropenem,176,23,17,73.9130434782609,73.91304347826086,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Ampicillin,176,53,51,96.2264150943396,96.22641509433963,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Cefotaxime,176,23,19,82.6086956521739,82.6086956521739,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Ceftazidime,176,49,31,63.265306122449,63.26530612244898,1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Ceftriaxone,176,52,41,78.8461538461538,78.84615384615384,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Ciprofloxacin,176,54,40,74.0740740740741,74.07407407407408,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Colistin,176,45,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Ertapenem,176,31,1,3.2258064516129,3.225806451612903,-3.1086244689504383e-15,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Imipenem,176,54,2,3.7037037037037,3.7037037037037033,-3.1086244689504383e-15,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Levofloxacin,176,12,10,83.3333333333333,83.33333333333334,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Meropenem,176,53,2,3.77358490566038,3.7735849056603774,2.6645352591003757e-15,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Tinidazole,176,23,19,82.6086956521739,82.6086956521739,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,176,18,17,94.4444444444444,94.44444444444444,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Cefotaxime,176,17,16,94.1176470588235,94.11764705882352,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Ceftazidime,176,37,34,91.8918918918919,91.8918918918919,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Ceftriaxone,176,34,32,94.1176470588235,94.11764705882352,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Ciprofloxacin,176,36,31,86.1111111111111,86.11111111111111,-1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Colistin,176,30,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Imipenem,176,37,4,10.8108108108108,10.81081081081081,-1.0658141036401503e-14,True
MKD,North Macedonia,European Region,2018,Blood,Klebsiella pneumoniae,Meropenem,176,37,6,16.2162162162162,16.216216216216218,-1.7763568394002505e-14,True
MKD,North Macedonia,European Region,2018,Blood,Staphylococcus aureus,Meticillin,176,58,31,53.448275862069,53.44827586206896,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Acinetobacter,Amikacin,276,34,24,70.5882352941177,70.58823529411765,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Acinetobacter,Colistin,276,35,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Acinetobacter,Gentamicin,276,37,26,70.2702702702703,70.27027027027027,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2019,Blood,Acinetobacter,Imipenem,276,37,33,89.1891891891892,89.1891891891892,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Acinetobacter,Meropenem,276,36,30,83.3333333333333,83.33333333333334,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Ampicillin,276,64,56,87.5,87.5,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Cefotaxime,276,28,18,64.2857142857143,64.28571428571429,1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Ceftazidime,276,71,35,49.2957746478873,49.29577464788733,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Ceftriaxone,276,62,38,61.2903225806452,61.29032258064516,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Ciprofloxacin,276,80,46,57.5,57.49999999999999,7.105427357601002e-15,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Colistin,276,52,1,1.92307692307692,1.9230769230769231,-3.1086244689504383e-15,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Ertapenem,276,48,4,8.33333333333333,8.333333333333332,-1.7763568394002505e-15,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Imipenem,276,82,1,1.21951219512195,1.2195121951219512,-1.1102230246251565e-15,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Levofloxacin,276,25,12,48.0,48.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Meropenem,276,82,1,1.21951219512195,1.2195121951219512,-1.1102230246251565e-15,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Tinidazole,276,28,18,64.2857142857143,64.28571428571429,1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2019,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,276,10,7,70.0,70.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Cefotaxime,276,28,27,96.4285714285714,96.42857142857143,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Ceftazidime,276,54,51,94.4444444444444,94.44444444444444,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Ceftriaxone,276,36,34,94.4444444444444,94.44444444444444,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Ciprofloxacin,276,53,48,90.5660377358491,90.56603773584906,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Colistin,276,28,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Ertapenem,275,49,9,18.3673469387755,18.367346938775512,-1.0658141036401503e-14,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Imipenem,276,55,3,5.45454545454545,5.454545454545454,-4.440892098500626e-15,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Meropenem,276,55,3,5.45454545454545,5.454545454545454,-4.440892098500626e-15,True
MKD,North Macedonia,European Region,2019,Blood,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,275,20,14,70.0,70.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Staphylococcus aureus,Cefoxitin,275,87,39,44.8275862068966,44.827586206896555,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2019,Blood,Staphylococcus aureus,Meticillin,276,37,23,62.1621621621622,62.16216216216216,3.552713678800501e-14,True
MKD,North Macedonia,European Region,2019,Blood,Staphylococcus aureus,Oxacillin,275,37,23,62.1621621621622,62.16216216216216,3.552713678800501e-14,True
MKD,North Macedonia,European Region,2019,Blood,Streptococcus pneumoniae,Benzylpenicillin,275,12,3,25.0,25.0,0.0,True
MKD,North Macedonia,European Region,2019,Blood,Streptococcus pneumoniae,Oxacillin,275,12,7,58.3333333333333,58.333333333333336,-3.552713678800501e-14,True
MKD,North Macedonia,European Region,2020,Blood,Acinetobacter,Amikacin,293,38,33,86.8421052631579,86.8421052631579,0.0,True
MKD,North Macedonia,European Region,2020,Blood,Acinetobacter,Colistin,293,38,2,5.26315789473684,5.263157894736842,-1.7763568394002505e-15,True
MKD,North Macedonia,European Region,2020,Blood,Acinetobacter,Gentamicin,293,39,32,82.051282051282,82.05128205128204,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2020,Blood,Acinetobacter,Imipenem,293,39,37,94.8717948717949,94.87179487179486,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2020,Blood,Acinetobacter,Meropenem,293,39,38,97.4358974358974,97.43589743589743,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Ampicillin,293,45,42,93.3333333333333,93.33333333333333,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Cefotaxime,293,21,18,85.7142857142857,85.71428571428571,-1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Ceftazidime,293,47,34,72.3404255319149,72.3404255319149,0.0,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Ceftriaxone,293,36,30,83.3333333333333,83.33333333333334,-4.263256414560601e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Ciprofloxacin,293,49,34,69.3877551020408,69.38775510204081,-1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Colistin,293,29,1,3.44827586206897,3.4482758620689653,4.884981308350689e-15,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Ertapenem,293,30,0,0.0,0.0,0.0,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Imipenem,293,48,1,2.08333333333333,2.083333333333333,-3.1086244689504383e-15,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Levofloxacin,293,13,10,76.9230769230769,76.92307692307693,-2.842170943040401e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Meropenem,293,49,1,2.04081632653061,2.0408163265306123,-2.220446049250313e-15,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Tinidazole,293,21,18,85.7142857142857,85.71428571428571,-1.4210854715202004e-14,True
MKD,North Macedonia,European Region,2020,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,293,15,7,46.6666666666667,46.666666666666664,3.552713678800501e-14,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Cefotaxime,293,99,99,100.0,100.0,0.0,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Ceftazidime,293,118,117,99.1525423728814,99.15254237288136,4.263256414560601e-14,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Ceftriaxone,293,30,29,96.6666666666667,96.66666666666667,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Ciprofloxacin,293,118,88,74.5762711864407,74.57627118644068,2.842170943040401e-14,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Colistin,293,17,1,5.88235294117647,5.88235294117647,0.0,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Imipenem,293,118,2,1.69491525423729,1.694915254237288,1.9984014443252818e-15,True
MKD,North Macedonia,European Region,2020,Blood,Klebsiella pneumoniae,Meropenem,293,117,6,5.12820512820513,5.128205128205128,2.6645352591003757e-15,True
MKD,North Macedonia,European Region,2020,Blood,Staphylococcus aureus,Meticillin,293,10,10,100.0,100.0,0.0,True
MLI,Mali,African Region,2019,Blood,Acinetobacter,Amikacin,387,13,1,7.69230769230769,7.6923076923076925,-2.6645352591003757e-15,True
MLI,Mali,African Region,2019,Blood,Acinetobacter,Gentamicin,387,13,6,46.1538461538462,46.15384615384615,4.973799150320701e-14,True
MLI,Mali,African Region,2019,Blood,Acinetobacter,Imipenem,387,13,5,38.4615384615385,38.46153846153847,3.552713678800501e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Cefepime,387,78,31,39.7435897435897,39.743589743589745,-4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Cefotaxime,387,78,31,39.7435897435897,39.743589743589745,-4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Ceftriaxone,387,78,31,39.7435897435897,39.743589743589745,-4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Ciprofloxacin,387,78,30,38.4615384615385,38.46153846153847,3.552713678800501e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Ertapenem,387,78,16,20.5128205128205,20.51282051282051,-1.0658141036401503e-14,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Imipenem,387,17,0,0.0,0.0,0.0,True
MLI,Mali,African Region,2019,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,387,78,70,89.7435897435898,89.74358974358975,4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Cefepime,387,18,15,83.3333333333333,83.33333333333334,-4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Cefotaxime,387,19,16,84.2105263157895,84.21052631578947,2.842170943040401e-14,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Ceftriaxone,387,18,15,83.3333333333333,83.33333333333334,-4.263256414560601e-14,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Ciprofloxacin,387,19,12,63.1578947368421,63.1578947368421,0.0,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Ertapenem,387,18,7,38.8888888888889,38.88888888888889,7.105427357601002e-15,True
MLI,Mali,African Region,2019,Blood,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,387,18,16,88.8888888888889,88.88888888888889,1.4210854715202004e-14,True
MLI,Mali,African Region,2019,Blood,Salmonella,Cefotaxime,387,195,1,0.512820512820513,0.5128205128205128,2.220446049250313e-16,True
MLI,Mali,African Region,2019,Blood,Salmonella,Ceftriaxone,387,195,1,0.512820512820513,0.5128205128205128,2.220446049250313e-16,True
MLI,Mali,African Region,2019,Blood,Salmonella,Ciprofloxacin,387,195,0,0.0,0.0,0.0,True
MLI,Mali,African Region,2019,Blood,Salmonella,Ertapenem,387,195,0,0.0,0.0,0.0,True
MLI,Mali,African Region,2019,Blood,Staphylococcus aureus,Cefoxitin,387,40,1,2.5,2.5,0.0,True
MLI,Mali,African Region,2019,Blood,Streptococcus pneumoniae,Benzylpenicillin,387,40,11,27.5,27.500000000000004,-3.552713678800501e-15,True
MLI,Mali,African Region,2019,Blood,Streptococcus pneumoniae,Oxacillin,387,40,11,27.5,27.500000000000004,-3.552713678800501e-15,True
MLI,Mali,African Region,2019,Blood,Streptococcus pneumoniae,Trimethoprim/sulfamethoxazole,387,40,10,25.0,25.0,0.0,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Cefepime,100,62,30,48.3870967741936,48.38709677419355,4.973799150320701e-14,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Cefotaxime,100,62,31,50.0,50.0,0.0,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Ceftazidime,100,36,18,50.0,50.0,0.0,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Ceftriaxone,100,62,31,50.0,50.0,0.0,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Ciprofloxacin,100,71,36,50.7042253521127,50.70422535211267,2.842170943040401e-14,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Ertapenem,100,62,10,16.1290322580645,16.129032258064516,-1.7763568394002505e-14,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Imipenem,100,31,1,3.2258064516129,3.225806451612903,-3.1086244689504383e-15,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Levofloxacin,100,12,9,75.0,75.0,0.0,True
MLI,Mali,African Region,2019,Urine,Escherichia coli,Trimethoprim/sulfamethoxazole,100,76,68,89.4736842105263,89.47368421052632,-1.4210854715202004e-14,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Cefepime,574,321,20,6.23052959501558,6.230529595015576,3.552713678800501e-15,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Cefotaxime,574,321,50,15.5763239875389,15.57632398753894,-3.907985046680551e-14,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Ceftazidime,574,321,31,9.65732087227414,9.657320872274143,-3.552713678800501e-15,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Ciprofloxacin,574,321,141,43.9252336448598,43.925233644859816,-1.4210854715202004e-14,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Imipenem,574,321,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Meropenem,574,321,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2017,Blood,Escherichia coli,Tinidazole,574,321,50,15.5763239875389,15.57632398753894,-3.907985046680551e-14,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Cefepime,574,122,25,20.4918032786885,20.491803278688526,-2.4868995751603507e-14,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Cefotaxime,574,122,42,34.4262295081967,34.42622950819672,-2.1316282072803006e-14,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Ceftazidime,574,122,37,30.327868852459,30.327868852459016,-1.4210854715202004e-14,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Ciprofloxacin,574,122,48,39.344262295082,39.34426229508197,2.842170943040401e-14,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Colistin,574,42,1,2.38095238095238,2.380952380952381,-8.881784197001252e-16,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Imipenem,574,122,8,6.55737704918033,6.557377049180328,1.7763568394002505e-15,True
MLT,Malta,European Region,2017,Blood,Klebsiella pneumoniae,Meropenem,574,122,8,6.55737704918033,6.557377049180328,1.7763568394002505e-15,True
MLT,Malta,European Region,2017,Blood,Staphylococcus aureus,Meticillin,574,97,42,43.298969072165,43.29896907216495,4.973799150320701e-14,True
MLT,Malta,European Region,2017,Blood,Streptococcus pneumoniae,Benzylpenicillin,574,19,1,5.26315789473684,5.263157894736842,-1.7763568394002505e-15,True
MLT,Malta,European Region,2017,Blood,Streptococcus pneumoniae,Ceftriaxone,574,19,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2017,Stool,Salmonella,Ceftazidime,99,97,2,2.06185567010309,2.0618556701030926,-2.6645352591003757e-15,True
MLT,Malta,European Region,2017,Stool,Salmonella,Ciprofloxacin,99,97,23,23.7113402061856,23.711340206185564,3.552713678800501e-14,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Cefepime,1116,352,27,7.67045454545455,7.670454545454546,4.440892098500626e-15,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Cefotaxime,1116,352,60,17.0454545454545,17.045454545454543,-4.263256414560601e-14,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Ceftazidime,1116,352,36,10.2272727272727,10.227272727272728,-2.842170943040401e-14,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Ciprofloxacin,1116,352,152,43.1818181818182,43.18181818181818,2.1316282072803006e-14,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Imipenem,1116,352,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Meropenem,1116,352,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2018,Blood,Escherichia coli,Tinidazole,1116,352,60,17.0454545454545,17.045454545454543,-4.263256414560601e-14,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Cefepime,1116,142,35,24.6478873239437,24.647887323943664,3.552713678800501e-14,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Cefotaxime,1116,142,75,52.8169014084507,52.816901408450704,-7.105427357601002e-15,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Ceftazidime,1116,142,72,50.7042253521127,50.70422535211267,2.842170943040401e-14,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Ciprofloxacin,1116,142,78,54.9295774647887,54.929577464788736,-3.552713678800501e-14,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Colistin,1116,69,2,2.89855072463768,2.898550724637681,-1.3322676295501878e-15,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Imipenem,1116,141,20,14.1843971631206,14.184397163120568,3.197442310920451e-14,True
MLT,Malta,European Region,2018,Blood,Klebsiella pneumoniae,Meropenem,1116,141,17,12.0567375886525,12.056737588652481,1.7763568394002505e-14,True
MLT,Malta,European Region,2018,Blood,Staphylococcus aureus,Meticillin,1116,92,33,35.8695652173913,35.869565217391305,-7.105427357601002e-15,True
MLT,Malta,European Region,2018,Blood,Streptococcus pneumoniae,Benzylpenicillin,1116,36,4,11.1111111111111,11.11111111111111,-1.0658141036401503e-14,True
MLT,Malta,European Region,2018,Blood,Streptococcus pneumoniae,Ceftriaxone,1116,36,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2018,Stool,Salmonella,Ceftazidime,106,102,1,0.980392156862745,0.9803921568627451,-1.1102230246251565e-16,True
MLT,Malta,European Region,2018,Stool,Salmonella,Ciprofloxacin,106,102,14,13.7254901960784,13.725490196078432,-3.197442310920451e-14,True
MLT,Malta,European Region,2019,Blood,Acinetobacter,Amikacin,615,16,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Acinetobacter,Gentamicin,615,15,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Acinetobacter,Imipenem,615,14,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Acinetobacter,Meropenem,615,16,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Cefepime,624,358,54,15.0837988826816,15.083798882681565,3.552713678800501e-14,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Cefotaxime,624,358,65,18.1564245810056,18.156424581005588,1.0658141036401503e-14,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Ceftazidime,624,358,61,17.0391061452514,17.039106145251395,3.552713678800501e-15,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Ciprofloxacin,624,358,148,41.340782122905,41.340782122905026,-2.842170943040401e-14,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Colistin,615,22,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Ertapenem,615,358,2,0.558659217877095,0.5586592178770949,1.1102230246251565e-16,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Imipenem,624,358,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Meropenem,624,358,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Tinidazole,624,358,65,18.1564245810056,18.156424581005588,1.0658141036401503e-14,True
MLT,Malta,European Region,2019,Blood,Escherichia coli,Trimethoprim/sulfamethoxazole,615,358,111,31.0055865921788,31.00558659217877,3.197442310920451e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Cefepime,624,137,35,25.5474452554745,25.547445255474454,4.618527782440651e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Cefotaxime,624,137,51,37.2262773722628,37.22627737226277,2.842170943040401e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Ceftazidime,624,137,51,37.2262773722628,37.22627737226277,2.842170943040401e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Ciprofloxacin,624,137,63,45.985401459854,45.98540145985402,-1.4210854715202004e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Colistin,624,47,1,2.12765957446809,2.127659574468085,4.884981308350689e-15,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Ertapenem,615,137,28,20.4379562043796,20.437956204379564,3.552713678800501e-14,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Imipenem,624,137,9,6.56934306569343,6.569343065693431,-8.881784197001252e-16,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Meropenem,624,137,9,6.56934306569343,6.569343065693431,-8.881784197001252e-16,True
MLT,Malta,European Region,2019,Blood,Klebsiella pneumoniae,Trimethoprim/sulfamethoxazole,615,137,57,41.6058394160584,41.605839416058394,7.105427357601002e-15,True
MLT,Malta,European Region,2019,Blood,Staphylococcus aureus,Meticillin,624,77,17,22.0779220779221,22.07792207792208,2.1316282072803006e-14,True
MLT,Malta,European Region,2019,Blood,Staphylococcus aureus,Oxacillin,615,77,17,22.0779220779221,22.07792207792208,2.1316282072803006e-14,True
MLT,Malta,European Region,2019,Blood,Streptococcus pneumoniae,Benzylpenicillin,624,27,2,7.40740740740741,7.4074074074074066,3.552713678800501e-15,True
MLT,Malta,European Region,2019,Blood,Streptococcus pneumoniae,Ceftriaxone,624,26,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Blood,Streptococcus pneumoniae,Oxacillin,615,15,5,33.3333333333333,33.33333333333333,-2.842170943040401e-14,True
MLT,Malta,European Region,2019,Stool,Salmonella,Cefotaxime,111,110,3,2.72727272727273,2.727272727272727,3.1086244689504383e-15,True
MLT,Malta,European Region,2019,Stool,Salmonella,Ceftazidime,115,109,1,0.917431192660551,0.9174311926605505,4.440892098500626e-16,True
MLT,Malta,European Region,2019,Stool,Salmonella,Ciprofloxacin,115,108,10,9.25925925925926,9.25925925925926,0.0,True
MLT,Malta,European Region,2019,Stool,Salmonella,Ertapenem,111,110,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Stool,Salmonella,Imipenem,111,110,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Stool,Salmonella,Meropenem,111,110,0,0.0,0.0,0.0,True
MLT,Malta,European Region,2019,Urine,Escherichia coli,Cefepime,4623,3665,301,8.21282401091405,8.212824010914051,-1.7763568394002505e-15,True
MLT,Malta,European Region,2019,Urine,Escherichia coli,Cefotaxime,4623,3666,425,11.5930169121658,11.593016912165849,-4.973799150320701e-14,True
MLT,Malta,European Region,2019,Urine,Escherichia coli,Ceftazidime,4623,3667,339,9.24461412598855,9.244614125988546,3.552713678800501e-15,True
